Time,PosX,PosY,PosZ,VelX,VelY,VelZ,AccelX,AccelY,AccelZ,AngVelX,AngVelY,AngVelZ,Pitch,Roll,PitchVel,RollVel,PilotID
1.16,554.9095,76.6927,-1015.668,-0.3198894,-0.2935975,0.07910748,-0.3296887,-0.4051463,0.7946268,0.07292441,-0.04095526,0.1090988,-0.09499975,DefaultPilot
1.18,554.9028,76.68645,-1015.666,-0.3347599,-0.3125877,0.07934195,-0.352696,-0.7522456,0.8369213,0.07470612,-0.04315833,0.09498599,-0.1164028,DefaultPilot
1.2,554.8958,76.67967,-1015.664,-0.3494805,-0.3388045,0.07933629,-0.3706153,-1.092077,0.8863566,0.07614899,-0.0458882,0.07630052,-0.1455735,DefaultPilot
1.22,554.8884,76.67288,-1015.663,-0.3669398,-0.3393506,0.07891724,-0.4211246,0.1899479,0.8240932,0.07745027,-0.04886726,0.06905136,-0.1571672,DefaultPilot
1.24,554.8807,76.6666,-1015.661,-0.3872667,-0.3142403,0.07790505,-0.4903487,1.517502,0.7401381,0.07870075,-0.0518938,0.0659641,-0.160373,DefaultPilot
1.26,554.8725,76.66098,-1015.66,-0.4089657,-0.2806277,0.07628613,-0.5764074,1.882582,0.694038,0.07972609,-0.05522357,0.05418645,-0.1770143,DefaultPilot
1.28,554.8639,76.65614,-1015.658,-0.43175,-0.2417997,0.07401475,-0.6269105,2.165065,0.6633227,0.08066909,-0.05861108,0.04994216,-0.1800453,DefaultPilot
1.3,554.8548,76.65213,-1015.657,-0.4553732,-0.2004833,0.07109961,-0.6040421,2.326391,0.6672832,0.08193612,-0.06170905,0.06714565,-0.1640653,DefaultPilot
1.32,554.8453,76.64846,-1015.655,-0.4771232,-0.1835929,0.06797858,-0.5555811,1.129508,0.782528,0.08358992,-0.06446283,0.08735658,-0.1457068,DefaultPilot
1.34,554.8353,76.64464,-1015.654,-0.4968968,-0.191118,0.06481744,-0.5574971,-0.09889892,0.8945959,0.08532923,-0.06714906,0.09307837,-0.1415091,DefaultPilot
1.36,554.825,76.64054,-1015.653,-0.5165346,-0.2047988,0.06139288,-0.5810068,-0.3632523,0.9372308,0.0869601,-0.06991225,0.08621211,-0.1479756,DefaultPilot
1.38,554.8143,76.63605,-1015.652,-0.5359898,-0.2246328,0.05769677,-0.6106941,-0.6972268,0.9800924,0.08822309,-0.07303725,0.06599773,-0.1647648,DefaultPilot
1.4,554.8032,76.63103,-1015.651,-0.5551944,-0.2506158,0.05367566,-0.6375629,-0.965662,1.027518,0.08892561,-0.07656065,0.03778915,-0.187333,DefaultPilot
1.42,554.7916,76.62602,-1015.65,-0.577741,-0.2508055,0.0483838,-0.6798784,0.3454809,0.9241202,0.0894236,-0.08025505,0.02671942,-0.1945526,DefaultPilot
1.44,554.7795,76.62152,-1015.649,-0.6037055,-0.2252204,0.04158323,-0.7410302,1.693974,0.7974481,0.08982382,-0.08394257,0.02145607,-0.1953214,DefaultPilot
1.46,554.7669,76.61768,-1015.648,-0.6309932,-0.192167,0.03371399,-0.8288491,2.04849,0.7284641,0.08994691,-0.08787309,0.006181262,-0.2090614,DefaultPilot
1.48,554.7537,76.61459,-1015.648,-0.659258,-0.1545445,0.02480408,-0.8778594,2.291464,0.6835781,0.08998441,-0.09180815,0.002369048,-0.2104521,DefaultPilot
1.5,554.7399,76.61228,-1015.647,-0.6881824,-0.1150546,0.01494565,-0.8508751,2.366344,0.6861297,0.09044856,-0.09550679,0.02440304,-0.1945976,DefaultPilot
1.52,554.7256,76.6103,-1015.647,-0.7146436,-0.09908956,0.005335887,-0.823015,1.241319,0.825583,0.09133925,-0.09885261,0.04730209,-0.1773865,DefaultPilot
1.54,554.7109,76.60816,-1015.647,-0.7385809,-0.1066352,-0.003808807,-0.8496769,0.07507692,0.9541382,0.09234502,-0.1020775,0.05340247,-0.1705136,DefaultPilot
1.56,554.6956,76.60576,-1015.648,-0.7621583,-0.1201882,-0.01321513,-0.8805518,-0.2130816,0.9986945,0.09323188,-0.105319,0.04692078,-0.1731929,DefaultPilot
1.58,554.6799,76.60297,-1015.648,-0.7853265,-0.1397438,-0.02286712,-0.9150879,-0.5132903,1.042992,0.0937075,-0.1087736,0.02522194,-0.1831034,DefaultPilot
1.6,554.6638,76.59966,-1015.649,-0.8080097,-0.1652963,-0.03279247,-0.9426994,-0.8350195,1.090039,0.09360162,-0.1125921,-0.005750411,-0.2002672,DefaultPilot
